frequency_hz,horizontal,vertical,axial
3.595103610339670581e+02,3.533304329964468207e-03,2.170744455251194874e-03,4.854909585918088921e-04
3.600055543687246313e+02,6.329143143238793838e-03,2.427324353078561849e-03,2.001454596868566457e-03
3.605007477034821477e+02,1.087237018830605707e-03,1.085960190090471322e-03,9.709760557606475322e-04
3.609959410382396641e+02,4.173703717662262044e-03,1.749735588276991232e-03,2.001606312085162358e-03
3.614911343729971804e+02,3.331102385425292051e-02,1.333333355035166284e-02,1.225566272443926949e-02
3.619863277077547536e+02,1.916606168551744649e-01,7.438066799803633167e-02,7.077523761238714572e-02
3.624815210425122700e+02,2.241754302332237825e-01,8.770743738894713759e-02,8.358004222830124619e-02
3.629767143772697864e+02,5.079917391208811639e-02,2.219132551937305978e-02,1.954243547755442345e-02
3.634719077120273028e+02,1.225179892272628031e-02,4.002448854253079329e-03,5.228290390519788403e-03
3.639671010467848760e+02,8.751005087560076445e-03,2.426755906970228579e-03,3.500202298606370967e-03
3.644622943815423923e+02,4.580372406214974941e-03,3.384906307133158970e-07,2.427641364267599505e-03
3.649574877162999087e+02,3.255910550275485649e-03,1.669335300611618869e-07,2.001324654160134119e-03
3.654526810510574251e+02,1.534726654628420194e-03,1.480159645791118155e-07,1.085493086935916890e-03
3.659478743858149983e+02,4.369456195825397425e-03,2.259847514007324371e-08,9.709434674338559895e-04
3.664430677205725146e+02,2.912946673290776889e-03,1.112954445852334342e-07,1.456460247972399258e-03
3.669382610553300310e+02,9.712450034312395883e-04,9.711288156676920564e-04,9.710731791724133742e-04
3.674334543900875474e+02,1.085401953439698664e-03,1.942050590219967805e-03,4.854293826502973025e-04
3.679286477248451206e+02,2.172104408060722153e-03,2.746929040654948976e-03,1.417945006953793937e-07
3.684238410596026370e+02,9.160411962837389926e-03,4.342485279807941669e-03,1.085623980550667975e-03
3.689190343943601533e+02,8.296120051503159953e-03,2.171415348176516154e-03,1.535242873971953432e-03
3.694142277291176697e+02,2.474901862099136707e-03,1.827902282450821715e-07,1.951456968131700274e-07
3.699094210638752429e+02,3.071046351410346587e-03,8.219288410523718948e-08,1.085842778653104941e-03
3.704046143986327593e+02,1.750530928818613309e-03,9.425775512279982645e-08,2.002009239609494912e-03
3.708998077333902756e+02,1.085975873606601647e-03,1.648356710850054262e-07,1.086035386209183726e-03
3.713950010681477920e+02,4.852205859028260043e-04,2.059988180775382087e-03,1.085597132804091720e-03
3.718901944029053652e+02,6.864599200822243258e-04,2.427868157304311197e-03,4.855348387068042872e-04
3.723853877376628816e+02,1.457143325397491874e-03,1.750816059980005862e-03,1.456769971673503063e-03
3.728805810724203980e+02,4.606781682497926127e-03,2.171703731964524237e-03,1.942283208855405787e-03
3.733757744071779143e+02,8.037926814996534594e-03,1.373212719536841958e-03,1.456859925261248931e-03
3.738709677419354875e+02,4.477283399966757935e-03,4.859276671201518565e-04,2.913476291966937519e-03
3.743661610766930039e+02,4.880812701168773214e-03,1.751097270514400664e-03,4.858469946895556672e-04
3.748613544114505203e+02,1.083041268372897988e-03,1.064638731251232658e-06,9.697469705118264569e-04
3.753565477462080366e+02,7.611087814643922866e-02,3.198881474362479105e-02,3.935309215511043068e-02
3.758517410809656099e+02,2.940680294085606938e-01,1.200378414560284435e-01,1.519092777478345535e-01
3.763469344157231262e+02,2.728454474306533095e-01,1.118069766785770303e-01,1.409554156988776785e-01
3.768421277504806426e+02,3.937217918152977059e-02,1.818799644908930188e-02,1.944345873783067530e-02
3.773373210852381590e+02,1.435176008744658976e-02,5.537958150560804219e-03,1.001276358931725737e-02
3.778325144199957322e+02,5.536672615348037577e-03,1.750788793667673766e-03,1.750455786109149066e-03
3.783277077547532485e+02,2.427126228814139881e-03,1.085866823957319042e-03,1.085296883647711560e-03
3.788229010895107649e+02,9.718893864818462869e-04,2.060328381930549412e-03,6.867458747201200114e-04
3.793180944242682813e+02,1.086266993071341750e-03,3.109872001026481921e-03,1.086171389977778727e-03
3.798132877590258545e+02,1.750677001226921305e-03,2.060208841899056984e-03,1.085739669546822344e-03
3.803084810937833709e+02,2.428345751848443469e-03,9.711905115361847522e-04,6.867929434365669132e-04
3.808036744285408872e+02,9.714314603655280645e-04,1.304321043163080094e-07,6.868331204641387475e-04
3.812988677632984036e+02,1.535900488207412413e-03,1.152973152772980674e-07,1.373628529559261027e-03
3.817940610980559200e+02,3.916472232656211840e-03,1.457062538431736767e-03,1.536322618410420867e-03
3.822892544328134932e+02,1.086009164518717679e-02,2.913975881851604399e-03,3.434227041319792839e-03
3.827844477675710095e+02,7.770336835571075088e-03,1.457082496014671996e-03,1.751358075290649968e-03
3.832796411023285259e+02,4.607307188187711663e-03,8.336139658040017889e-08,9.713780756884750822e-04
3.837748344370860423e+02,7.832170888036211684e-03,1.484298527580194249e-08,9.714460832323850098e-04
3.842700277718436155e+02,9.431264630413290981e-03,2.576315330130585155e-08,1.086195618222961842e-03
3.847652211066011319e+02,8.314246982601185276e-03,6.485492417360624133e-08,2.428507870468145369e-03
3.852604144413586482e+02,3.794162916744661749e-03,1.054911032775112120e-07,1.457364213645665450e-03
3.857556077761161646e+02,1.457009198779239808e-03,7.265488601892210176e-08,1.086319910030794514e-03
3.862508011108737378e+02,3.131681367561044956e-07,4.242489882045076866e-08,1.535866944665145251e-03
3.867459944456312542e+02,3.434726375234595491e-03,6.378775714802409681e-08,1.457249602038003088e-03
3.872411877803887705e+02,8.607015582383959612e-03,1.457359426290318451e-03,4.398538627405371160e-03
3.877363811151462869e+02,1.325872931656201133e-02,2.914444395061927592e-03,5.538500609620848614e-03
3.882315744499038601e+02,1.326755710841091493e-02,1.457326264709176995e-03,5.685523432449934855e-03
3.887267677846613765e+02,4.858461599378845718e-03,9.715883294441508963e-04,2.172287028140814074e-03
3.892219611194188928e+02,1.048617802279024590e-02,2.914665406305516886e-03,2.428608009875748725e-03
3.897171544541764092e+02,1.333845530507516558e-02,2.914636860381911512e-03,3.110478274756534652e-03
3.902123477889339824e+02,5.365646943041015027e-03,9.716471996423319251e-04,6.868510163878905435e-04
3.907075411236914988e+02,1.536035629347936443e-03,6.084808081384392230e-08,9.715413372653123854e-04
3.912027344584490152e+02,2.002796564336440256e-03,2.819778569922637598e-08,4.856855602412586269e-04
3.916979277932065315e+02,2.954627820408991645e-03,5.118415921649811208e-08,1.751454581664376765e-03
3.921931211279641047e+02,4.854095381657472230e-04,9.523426938370339794e-08,1.086288249917655505e-03
3.926883144627216211e+02,9.714668056337445430e-04,4.813280454578970496e-08,1.262991022510146514e-07
3.931835077974791375e+02,1.536327917709434795e-03,9.706812811276133439e-08,6.419979857568323039e-08
3.936787011322366538e+02,3.072504756137591116e-03,1.043729947053768205e-07,1.022260023735876655e-07
3.941738944669942271e+02,1.536294138656704505e-03,6.140354923966742016e-08,5.089598219765263237e-08
3.946690878017517434e+02,2.038918906517380216e-07,5.169634738537674715e-08,8.997427783809080172e-08
3.951642811365092598e+02,3.724490178580845146e-07,9.778244562759403532e-08,1.827628326947360854e-07
3.956594744712667762e+02,9.282571923023714630e-03,6.818959370656227030e-08,3.794764370294642555e-03
3.961546678060243494e+02,1.856360303816570120e-02,3.224818225431164057e-08,7.222462534650724540e-03
3.966498611407818657e+02,9.282603060507550741e-03,2.304328578755484440e-08,3.111320832737404958e-03
3.971450544755393821e+02,3.866967593316361473e-07,1.545033489277679941e-08,1.457451769647796682e-03
3.976402478102968985e+02,4.858169999065104264e-04,4.301849288565304371e-08,1.457574630202567324e-03
3.981354411450544717e+02,9.718124570084800623e-04,5.575671914483123280e-08,2.021969604784201511e-07
3.986306344798119881e+02,4.858919851753529858e-04,4.784015139869110466e-08,4.858300258546425121e-04
3.991258278145695044e+02,3.856924279914027225e-08,9.297207369512540378e-08,8.262901218069038729e-08
3.996210211493270208e+02,4.858588667029365609e-04,9.175563254674219783e-08,4.874328763975395693e-08
4.001162144840845940e+02,9.717447444254205839e-04,1.128134441577984678e-07,1.656881914216381242e-08
4.006114078188421104e+02,4.859219712416693363e-04,1.285499385307408224e-07,3.107139734957693437e-08
4.011066011535996267e+02,5.929489683242942013e-08,6.779287234417427793e-08,4.513459478427439993e-08
4.016017944883571431e+02,6.750804883886751008e-08,3.336300933237346394e-08,7.892042527731257938e-08
4.020969878231147163e+02,5.584231772264153649e-08,6.659926911976452559e-08,1.769792956711307706e-08
4.025921811578722327e+02,1.109827271584395353e-07,4.840062767812778276e-08,5.147037846195973730e-08
4.030873744926297491e+02,5.837009893894439048e-08,6.627083855732244659e-08,2.904190257040620239e-08
4.035825678273872654e+02,8.401240324401398357e-08,1.048454332891585252e-07,2.306467540296465915e-08
4.040777611621448386e+02,4.859767699050321940e-04,5.919703299075395168e-08,4.858982543546776895e-04
4.045729544969023550e+02,1.086636661569920356e-03,6.810053568317389700e-08,4.858699749034373224e-04
4.050681478316598714e+02,1.086638850438179310e-03,1.243630978022212559e-08,4.858889184109836234e-04
4.055633411664173877e+02,4.859603772804058802e-04,2.220304432283460495e-08,9.719044946006959000e-04
4.060585345011749610e+02,8.225628485454217562e-08,4.156965935651889537e-08,9.719097426864075663e-04
4.065537278359324773e+02,4.860000478758079684e-04,3.749395215378130917e-08,4.859429818440475293e-04
4.070489211706899937e+02,9.718804143479492334e-04,2.205205862756061909e-08,4.451508010958750567e-08
4.075441145054475101e+02,4.859800882573922314e-04,4.739603139086184108e-08,4.258837372337257610e-08
4.080393078402050833e+02,1.308682465319341464e-08,4.249515920637804772e-08,1.926530037046043462e-08
4.085345011749625996e+02,2.160287841340348168e-08,4.892583348783538499e-08,5.651278288589497888e-08
4.090296945097201160e+02,7.723540827537479266e-08,5.404686814987067956e-08,4.860318848826811222e-04
4.095248878444776324e+02,7.005354976580945412e-08,4.357203287987434520e-08,4.860328296435437634e-04
4.100200811792352056e+02,1.282036032868511654e-07,6.407635037270222256e-08,6.873199595151659267e-04
4.105152745139927219e+02,1.229970241705803725e-07,5.497369661227236824e-08,1.374686920895516491e-03
4.110104678487502383e+02,4.860343811772473068e-04,6.518222002436540393e-08,6.873768884449508142e-04
4.115056611835077547e+02,9.720277416077432965e-04,3.162964361095492680e-08,4.860334695541345339e-04
4.120008545182653279e+02,4.860648174636474734e-04,8.098566501182825640e-08,9.720904485380025281e-04
4.124960478530228443e+02,6.869574977204982998e-08,1.174595983698244102e-07,9.720721305664321637e-04
4.129912411877803606e+02,3.166506464792790686e-08,3.045856571574687569e-08,4.859930777597549004e-04
4.134864345225378770e+02,9.721560081329655000e-04,5.369133462205245474e-08,4.132132478710359337e-08
4.139816278572954502e+02,9.718427956797249037e-04,7.384503019470968718e-08,2.667065860857513468e-08
4.144768211920529666e+02,4.857718751285945041e-04,6.252138403550372790e-08,6.304649569080002616e-08
4.149720145268104829e+02,9.724365791030367082e-04,8.420485942711338250e-08,5.737308773286118926e-08
4.154672078615679993e+02,8.393222657127667047e-03,1.458512165440009915e-03,1.458599682197337993e-03
4.159624011963255725e+02,5.447747706089486192e-02,9.842568712782726395e-03,9.770619583882039424e-03
4.164575945310830889e+02,7.632023732128730142e-02,1.618701019905812583e-02,1.519336408666874423e-02
4.169527878658406053e+02,2.629267426756164497e-02,7.562297627942733344e-03,6.874782213047938954e-03
4.174479812005981216e+02,3.436369357806670893e-03,2.984243869088872337e-07,2.188543505778200764e-07
4.179431745353556948e+02,2.478191822901279050e-03,1.472212315518972169e-07,4.861241489619825022e-04
4.184383678701132112e+02,3.261426908352988308e-03,9.721805318660991287e-04,9.722182289473256783e-04
4.189335612048707276e+02,2.430320364954126084e-03,9.721357896665615804e-04,4.861021890322727202e-04
4.194287545396282439e+02,1.086843776932593011e-03,9.721646038874754781e-04,4.860804211124476553e-04
4.199239478743858172e+02,1.944687506399977788e-03,9.721501754566272760e-04,6.873959772482327903e-04
4.204191412091433335e+02,1.458409398598068535e-03,1.537358088073338940e-03,9.722292108176489468e-04
4.209143345439008499e+02,6.873335512304333018e-04,3.074511505112414392e-03,6.876175826647741357e-04
4.214095278786583663e+02,2.004248248511137157e-03,1.537336251759224186e-03,4.861197147970214576e-04
4.219047212134159395e+02,9.722808244575184859e-04,7.950898660130828191e-08,8.626231597472497684e-08
4.223999145481734558e+02,9.722965258812319963e-04,2.784670463650696413e-08,7.086090245024764585e-08
4.228951078829309722e+02,1.458384048522100252e-03,5.429758001854364830e-08,1.060373803716584701e-07
4.233903012176884886e+02,2.212078623616363297e-07,7.539426702413379086e-08,5.174737612411590402e-08
4.238854945524460049e+02,4.862165020047782226e-04,3.456866240219587498e-08,3.232922328076619578e-08
4.243806878872035782e+02,7.760357401872817752e-08,6.881307364063113068e-08,2.505050341339997617e-08
4.248758812219610945e+02,4.119218725447437891e-08,1.213314635558088074e-07,1.595243847970516204e-08
4.253710745567186109e+02,1.087159787307757051e-03,4.425308675088310097e-08,3.957454809914121303e-08
4.258662678914761273e+02,1.537429618411088059e-03,1.087241107948734445e-03,6.773429971572130950e-08
4.263614612262337005e+02,2.004654721327964184e-03,2.174305134979023692e-03,4.703220795241071846e-08
4.268566545609912168e+02,1.752644841201237607e-03,1.087196404437731261e-03,7.050432001233989691e-08
4.273518478957487332e+02,2.174353557533862356e-03,4.603798301959063751e-08,1.990801896520274974e-08
4.278470412305062496e+02,3.919968622134830001e-03,3.613786724536444405e-08,9.744825576248166719e-08
4.283422345652638228e+02,1.088538527326058693e-03,1.487533369770446265e-07,3.177991391613834144e-08
4.288374279000213392e+02,1.751342957799547056e-03,1.944911362477732414e-03,1.008676535728698349e-07
4.293326212347788555e+02,3.262650085363862779e-02,4.863690934688197874e-03,4.403992867115591806e-03
4.298278145695363719e+02,1.633350698773392840e-01,2.723433251221002785e-02,2.052116065116202717e-02
4.303230079042939451e+02,1.772546940023826123e-01,2.967684983580666513e-02,2.398904915931556261e-02
4.308182012390514615e+02,3.088849152986096816e-02,6.826085206726554243e-03,5.238191903645778545e-03
4.313133945738089778e+02,1.187166110475820248e-02,2.431156439291409527e-03,2.174620320410775975e-03
4.318085879085664942e+02,1.200934996050655873e-02,2.097753586777036618e-07,1.990525791198569724e-07
4.323037812433240674e+02,8.323643600871743348e-03,4.466080695447509594e-08,9.724916400416624886e-04
4.327989745780815838e+02,7.228037611315190833e-03,4.979764749020144223e-08,1.458914349649894932e-03
4.332941679128391002e+02,2.957886343684245408e-03,7.050546407355752967e-08,9.725535870893835342e-04
4.337893612475966165e+02,6.875173210572641186e-04,3.451526348668763777e-08,1.062910828683845187e-07
4.342845545823541897e+02,2.618904080867380524e-03,4.683740436080709830e-08,1.077112592178031708e-07
4.347797479171117061e+02,3.438892017161198494e-03,7.096900866446244108e-08,7.608097031759761266e-08
4.352749412518692225e+02,2.917976983102970635e-03,6.208699432369922271e-08,1.129470173344958595e-07
4.357701345866267388e+02,3.704886538237965599e-03,5.390300054540476256e-08,4.959608588655152766e-08
4.362653279213843120e+02,1.383267167834857994e-02,2.986229304298576112e-08,9.726709431884831766e-04
4.367605212561418284e+02,1.250308984118887745e-02,4.021384483294385306e-08,1.945278919726336261e-03
4.372557145908993448e+02,2.062384405824180689e-03,3.091292023886959879e-08,9.726833085678440304e-04
4.377509079256568612e+02,4.815030276198551534e-03,6.004419207831335744e-08,2.897116218028043828e-08
4.382461012604144344e+02,2.431821549976489940e-03,3.501955245054889623e-08,9.331779330272281803e-08
4.387412945951719507e+02,1.538388712689639200e-03,2.933874137449606211e-08,1.787529532912119729e-08
4.392364879299294671e+02,2.063485984038724089e-03,4.403789588982589542e-08,5.488778242738053689e-08
4.397316812646869835e+02,4.863290508026301404e-04,5.181077952116070353e-08,3.741087292941338864e-08
4.402268745994445567e+02,1.945632274811087605e-03,2.842379499249868394e-08,5.113466140906604730e-08
4.407220679342020730e+02,5.238217719835935524e-03,5.667684998440369853e-08,3.128653223568822506e-08
4.412172612689595894e+02,7.842839269380527320e-03,4.547480670409797004e-08,6.086848658876030864e-08
4.417124546037171058e+02,8.928941948837558137e-03,2.814797209391636224e-08,1.151492746145359283e-08
4.422076479384746790e+02,5.078575839400821523e-03,6.009593504401916412e-08,4.863505232490154362e-04
4.427028412732321954e+02,2.619104299001348557e-03,1.021068132024798104e-07,9.727940931386473179e-04
4.431980346079897117e+02,2.598483162353987241e-02,2.005656937114813892e-03,2.432121383457405781e-03
4.436932279427472281e+02,8.512635708923324551e-02,4.010943075677225224e-03,3.891174678278211223e-03
4.441884212775048013e+02,7.271624436050763696e-02,2.005615244849362662e-03,1.945734341382296959e-03
4.446836146122623177e+02,1.034300643979025117e-02,6.512926670062711313e-08,8.675287469710341940e-08
4.451788079470198340e+02,6.827697245982591694e-03,1.423791448681440525e-07,1.308711929898960547e-07
4.456740012817773504e+02,4.815133872982395660e-03,1.302388345394409387e-07,2.572629749146604255e-08
4.461691946165349236e+02,5.007940802849734398e-03,1.459434850133354243e-03,1.087626891051203266e-03
4.466643879512924400e+02,7.863239555007992994e-07,2.918513505122990927e-03,1.087519446203599792e-03
4.471595812860499564e+02,7.598620767004737875e-03,1.459390094767388677e-03,1.087682451425990094e-03
4.476547746208074727e+02,1.508719936866677151e-02,7.072605221591477061e-08,2.175508724471198353e-03
4.481499679555650459e+02,1.074587190044926435e-02,5.737749300023078987e-08,2.175471756915986488e-03
4.486451612903225623e+02,3.076571273914306334e-03,3.958323823215290512e-08,1.087814710089810618e-03
4.491403546250800787e+02,6.341466489170803286e-03,9.789911553855258956e-08,8.149232969622947945e-08
4.496355479598375950e+02,5.876894602202574827e-03,8.560817562625821102e-08,9.526384378314140904e-08
4.501307412945951683e+02,5.373409153697835706e-03,3.966723803529188934e-08,6.897558030265278006e-08
4.506259346293526846e+02,9.732898373241895967e-04,2.221947343411500039e-08,4.581784142003912478e-08
4.511211279641102010e+02,1.945756683070715750e-03,2.180859770493142524e-08,2.658321275474730669e-08
4.516163212988677174e+02,1.754559072460470069e-03,4.153138247689036135e-08,5.205490339253132428e-08
4.521115146336252906e+02,3.892031251692084064e-03,6.357550071038211358e-08,9.077679483984376837e-08
4.526067079683828069e+02,3.405595102309104741e-03,2.827942601720847830e-08,2.822265134527854690e-08
4.531019013031403233e+02,9.731599222377491920e-04,1.314549980251203842e-08,4.391370845481068646e-08
4.535970946378978397e+02,4.318922361666239104e-08,2.846062010545788546e-08,3.676370191220258837e-08
4.540922879726554129e+02,8.251865694879800891e-08,5.019189439543704325e-08,5.229233921951649765e-08
4.545874813074129293e+02,2.577544621497141072e-07,3.210481750549956822e-08,2.158742779252530223e-08
4.550826746421704456e+02,6.759657952191473751e-03,3.510436678896990289e-08,1.952851526622861942e-08
4.555778679769279620e+02,1.351818083284178629e-02,3.399768029794085638e-08,4.846145837336951593e-08
4.560730613116855352e+02,7.298948948138422356e-03,1.257209841935753837e-08,8.106349331059156741e-08
4.565682546464430516e+02,9.732129076912205724e-04,2.187710055493460823e-08,1.204176427406318300e-07
4.570634479812005679e+02,9.729803190199707305e-04,1.182742890025375092e-08,9.836229261300463074e-08
4.575586413159580843e+02,9.730799537811328070e-04,4.366963890648923752e-08,8.087525864216612825e-08
4.580538346507156575e+02,1.292695574227401943e-07,5.307347126132888403e-08,4.866024942564400706e-04
4.585490279854731739e+02,4.788625431785415365e-08,2.690237184663110036e-08,9.731637086971532419e-04
4.590442213202306903e+02,7.462366394632502345e-08,2.843373338097315458e-08,4.866376661948658162e-04
4.595394146549882066e+02,4.865480038917257047e-04,3.437108104764537817e-08,2.661271596911075348e-08
4.600346079897457798e+02,9.731495557016317131e-04,8.374304064978141726e-08,4.865770023516206074e-04
4.605298013245032962e+02,4.865672230793506516e-04,1.088211066512688539e-03,4.865328740750482039e-04
4.610249946592608126e+02,1.104071713291031527e-07,2.176187856504399956e-03,4.866082743324494711e-04
4.615201879940183289e+02,2.006466020514521224e-03,2.064488865570866891e-03,4.866923220972960954e-04
4.620153813287759021e+02,4.012601694531802050e-03,2.176160401149694092e-03,9.895809046014634793e-08
4.625105746635334185e+02,2.006503077039135680e-03,1.088182236391842771e-03,6.052109564817318616e-08
4.630057679982909349e+02,1.212077467749819302e-07,9.789334970498387814e-08,3.175802659038464487e-08
4.635009613330484513e+02,3.916059970061809138e-08,3.679507088103855606e-08,8.751586747305489933e-09
4.639961546678060245e+02,3.268430686512352785e-08,5.072559868273679673e-08,6.613709046079260772e-08
4.644913480025635408e+02,4.182692590454189899e-08,4.965391123383629341e-08,1.048053688520731268e-07
4.649865413373210572e+02,7.672576109891947372e-08,3.879512263874879306e-08,1.014111637287021696e-07
4.654817346720785736e+02,8.066560212013674889e-08,4.898096585031748204e-08,8.939287512717983479e-08
4.659769280068360899e+02,1.081488981769243361e-07,3.388460032889224617e-08,5.843782545963677492e-08
4.664721213415936631e+02,9.299601425413789472e-08,2.233614511569545158e-08,3.919509575504163059e-08
4.669673146763511795e+02,8.297287881889754889e-08,1.108653362411042277e-08,1.726726657236811831e-08
4.674625080111086959e+02,1.263297183622954863e-08,5.262955296896681242e-08,3.100862530809353673e-08
4.679577013458662123e+02,1.130627814305973756e-07,7.135279896849966777e-08,3.371439450834105275e-08
4.684528946806237855e+02,6.117862496118258206e-08,4.383522798916917002e-08,5.087140267558543371e-08
4.689480880153813018e+02,7.758933369364987635e-09,1.814012615619777183e-08,9.294180418880932478e-08
4.694432813501388182e+02,6.965015645996463396e-08,1.698801805444645937e-08,6.502785050957420400e-08
4.699384746848963346e+02,9.734551192173744941e-04,5.358346611942137571e-08,2.807804474511175489e-08
4.704336680196539078e+02,1.946767110828737102e-03,7.935734836995291145e-09,4.212702517031462398e-08
4.709288613544114241e+02,9.734675323804478815e-04,5.766424839302395493e-08,5.145482680301693703e-08
4.714240546891689405e+02,1.037166378477566922e-07,1.062119735670703897e-08,6.175327791603811032e-08
4.719192480239264569e+02,3.576963343902178312e-08,3.113209569068962843e-08,2.945465329906566149e-08
4.724144413586840301e+02,8.858787700699456256e-08,1.974480214877188304e-08,4.561772342458144514e-08
4.729096346934415465e+02,9.797662665339823536e-08,3.143914304580286035e-08,4.149327041877169260e-08
4.734048280281990628e+02,1.930340615841129042e-07,7.526291726489015889e-09,6.198071159638074566e-08
4.739000213629565792e+02,4.964204535243848214e-03,5.979509840816283535e-08,9.735737867025768188e-04
4.743952146977141524e+02,9.927531914750382935e-03,5.593028372425052482e-08,1.946966049802321616e-03
4.748904080324716688e+02,4.964238919046137961e-03,7.680203502906133945e-08,9.735747940197327218e-04
4.753856013672291851e+02,2.678632451768002704e-07,5.465740536094485716e-08,4.869136914914148257e-08
4.758807947019867015e+02,5.273481588104305318e-08,9.936617092473826334e-09,3.860244637893428450e-08
4.763759880367442747e+02,6.346579399233853522e-08,4.793196811602646564e-08,6.982719132647031920e-08
4.768711813715017911e+02,5.031579233998306233e-08,8.141034595711332909e-08,3.416526342675901799e-08
4.773663747062593075e+02,2.962375024418202358e-08,4.618810446767599681e-08,1.423441794969797849e-08
4.778615680410168238e+02,6.092312798137608485e-08,4.022009643044123564e-08,1.447907396422499826e-08
4.783567613757743970e+02,8.446475483406555108e-08,3.041421086221100774e-08,2.626638896095106976e-08
4.788519547105319134e+02,8.474437753349336414e-08,3.697357601970117365e-08,2.335684310252976639e-08
4.793471480452894298e+02,3.596982303646403084e-08,3.160819905380400408e-08,2.531126844467939018e-08
4.798423413800469461e+02,8.254547128119506323e-08,1.611173379768631970e-08,6.303770413987490156e-08
4.803375347148045194e+02,8.795184070632683272e-08,5.183612605305575712e-08,4.205664481573045724e-08
4.808327280495620357e+02,9.388107362454463486e-08,4.705905523984277791e-08,2.377051869875961158e-08
4.813279213843195521e+02,8.339236632180004645e-08,6.415308958867283443e-08,1.714818090265340898e-08
4.818231147190770685e+02,9.141073602970477608e-08,2.683536496778205527e-08,2.529155056547062723e-08
4.823183080538346417e+02,6.123070345083382430e-08,1.364626167528405599e-08,2.296557211433414292e-08
4.828135013885921580e+02,3.217669432413877573e-08,2.259754089546951771e-08,2.137867594859882304e-08
4.833086947233496744e+02,1.643673572138417758e-08,2.536670406845433385e-08,8.671931930945303464e-08
4.838038880581071908e+02,2.016236574857413793e-08,4.401602397757198658e-08,7.883809784898587643e-08
4.842990813928647640e+02,3.373209021990280549e-08,5.645412227446682187e-08,2.712755561931585885e-08
4.847942747276222804e+02,2.712404881615944730e-08,4.374502985226056158e-08,8.341643621225825491e-08
4.852894680623797967e+02,8.119157274343981122e-09,3.857132117721779644e-08,8.012600235168228904e-08
4.857846613971373131e+02,1.105538525130054956e-08,2.047680949781171270e-08,6.418170625986879915e-08
4.862798547318948863e+02,2.846068011562005002e-08,3.743926824420989677e-08,2.214842627679233893e-08
4.867750480666524027e+02,5.357508173987252375e-08,4.095975565368302816e-08,7.211865844369865053e-08
4.872702414014099190e+02,1.751112467937231796e-08,6.951496119411037310e-08,5.479814958015444829e-08
4.877654347361674354e+02,3.221585945124878245e-08,1.044137392297914002e-07,3.457417485047907927e-08
4.882606280709250086e+02,4.787968135578095298e-08,8.546022231957192246e-08,3.829453595389920361e-08
4.887558214056825250e+02,1.088873641219793593e-03,3.481555516104395820e-08,9.912887634732665474e-08
4.892510147404400414e+02,2.177522990802854136e-03,5.309059560344181800e-08,1.139974647411508516e-07
4.897462080751975577e+02,1.088850853724635621e-03,5.225857230702914852e-08,7.144529753184238655e-08
4.902414014099551309e+02,4.675360446935144717e-08,4.007436631273575712e-08,6.751093237950593174e-08
4.907365947447126473e+02,4.185193680884712962e-08,7.823076680988599215e-08,5.805790060191663130e-08
4.912317880794701637e+02,5.356661570781395578e-08,1.091939855235161280e-07,4.808287668195553791e-08
4.917269814142276800e+02,4.671018226007084329e-08,6.814103384304861191e-08,7.860011586431817257e-08
4.922221747489852532e+02,6.852120969306928950e-08,5.470895511560666244e-08,6.109193786116681544e-08
4.927173680837427696e+02,5.174756169752653356e-08,3.627284077479234465e-08,2.763662241033914884e-08
4.932125614185002860e+02,4.714192939711891689e-08,7.313237032971081047e-09,4.280298593501745046e-08
4.937077547532578023e+02,5.453921397586544880e-08,2.035995487677624142e-08,1.432909367687175931e-08
4.942029480880153756e+02,7.124812337024471866e-08,4.176008981028604739e-08,3.808573495729966551e-08
4.946981414227728919e+02,8.883383909102734681e-08,8.158788158758399689e-08,7.982325113547439343e-08
4.951933347575304083e+02,4.221233528306891360e-08,3.751465291704313566e-08,1.221165542731366837e-07
4.956885280922879247e+02,7.289356687178938243e-09,7.184085955253493662e-08,6.887505531348235522e-04
4.961837214270454979e+02,1.760989431172121669e-08,5.891444069531289077e-08,1.377385372669207410e-03
4.966789147618030142e+02,6.175680955090706282e-08,3.227387865754244810e-08,6.887646328107997675e-04
4.971741080965605306e+02,4.110831714289965128e-08,1.057108428389658306e-08,1.855752181613408662e-07
4.976693014313180470e+02,6.945945516113943828e-08,2.227774126828342167e-08,1.948144525572588015e-03
4.981644947660756202e+02,5.594520771000675862e-08,1.912965769564286746e-08,3.895970405647397085e-03
4.986596881008331366e+02,6.165820858299428391e-08,1.499811651482747199e-07,2.922216997297145524e-03
4.991548814355906529e+02,7.751232001946929940e-08,9.741012233767358400e-04,1.948092798009265448e-03
4.996500747703481693e+02,3.730261361096461236e-08,1.948031947469258890e-03,9.740016788201686423e-04
5.001452681051057425e+02,2.121174272196203304e-08,9.739844296725896130e-04,1.292264290669372184e-07
5.006404614398632589e+02,6.026311838768220838e-08,2.467436378168303026e-07,2.198579125780255080e-07
5.011356547746207752e+02,9.743399200145847622e-04,4.161481053096183561e-03,5.925609585839764805e-03
5.016308481093782916e+02,4.595205121921712085e-03,9.862786057473866067e-03,1.610229638163981208e-02
5.021260414441358648e+02,6.887935322969082445e-03,1.221550666315678914e-02,1.592504807185338156e-02
5.026212347788933812e+02,3.118906191980544158e-03,5.885324031975404033e-03,6.553046505062015518e-03
5.031164281136508976e+02,1.816871983527248294e-07,2.274881939908077810e-07,4.867596029760315381e-04
